satellite_number,alt_km,size_range,days,err_km
47214,585.8484895066856,5-10cm,0.9479871643527791,48.24781498121821
47214,585.8484895066856,5-10cm,1.0066497453716066,53.40876008879331
47214,585.8484895066856,5-10cm,2.0156244212968484,197.43349660545778
47214,585.8484895066856,5-10cm,2.5096218171301814,301.30334786333765
47214,585.8484895066856,5-10cm,2.5717875578723572,317.24878893485595
47214,585.8484895066856,5-10cm,3.031178298611884,433.4202637628549
47214,585.8484895066856,5-10cm,3.579912858798548,596.9840079496028
47214,585.8484895066856,5-10cm,3.9723653472242533,726.2925256519106
47214,585.8484895066856,5-10cm,4.030835983797356,744.9917896777044
47214,585.8484895066856,5-10cm,4.29786547453867,841.2614780790203
47214,585.8484895066856,5-10cm,4.588195219909151,956.354730789639
47214,585.8484895066856,5-10cm,4.855804560187238,1064.3104680560984
47214,585.8484895066856,5-10cm,4.978160393519534,1116.2155930954698
47214,585.8484895066856,5-10cm,5.981068796297467,1585.4392858156946
47214,585.8484895066856,5-10cm,6.537055381944886,1882.3960602594798
47214,585.8484895066856,5-10cm,6.988773287038009,2140.3082987623393
47214,585.8484895066856,5-10cm,8.001337777779058,2778.7319111628767
47214,585.8484895066856,5-10cm,9.004394687502472,3482.777413995197
47214,585.8484895066856,5-10cm,9.27988125000011,3690.906438943393
47214,585.8484895066856,5-10cm,10.0119991319461,4262.89736222422
47214,585.8484895066856,5-10cm,10.288177569445084,4489.3531400288175
47214,585.8484895066856,5-10cm,10.568813506947071,4717.631896589602
47214,585.8484895066856,5-10cm,10.959293067129673,5055.564961742398
47214,585.8484895066856,5-10cm,11.295969236112303,5348.667990354262
47214,585.8484895066856,5-10cm,11.513702280093675,5528.333863051778
47214,585.8484895066856,5-10cm,11.844208483798084,5830.955462914968
47214,585.8484895066856,5-10cm,12.521644131946895,6445.325168321424
47214,585.8484895066856,5-10cm,12.97578837963166,6888.348930554943
47214,585.8484895066856,5-10cm,13.034154409724804,6944.309955298906
47214,585.8484895066856,5-10cm,13.981861296298879,7855.145820351161
47214,585.8484895066856,5-10cm,14.99084930555688,8833.72859417501
47214,585.8484895066856,5-10cm,15.817902615740895,9600.126905382336
47214,585.8484895066856,5-10cm,15.992013217594337,9800.881313718666
47214,585.8484895066856,5-10cm,16.999728611111642,10740.78698065302
47214,585.8484895066856,5-10cm,18.007375590279697,11621.17458871738
47214,585.8484895066856,5-10cm,19.0146742592614,12410.685568617957
47214,585.8484895066856,5-10cm,19.280527164353817,12600.164027231385
47214,585.8484895066856,5-10cm,21.976326666667507,13858.725197654947
47214,585.8484895066856,5-10cm,22.804372453706133,13938.105431568121
47214,585.8484895066856,5-10cm,23.993113587965016,13743.328517691636
47214,585.8484895066856,5-10cm,25.000093773148127,13248.734319479361
47214,585.8484895066856,5-10cm,26.00603962963102,12426.163326480157
47214,585.8484895066856,5-10cm,26.94915416666755,11340.573980184561
47214,585.8484895066856,5-10cm,27.008568750001768,11266.426896039715
47214,585.8484895066856,5-10cm,27.95571883101982,9844.994653237205
47214,585.8484895066856,5-10cm,28.0158202662043,9749.178658919254
47214,585.8484895066856,5-10cm,28.84021570601949,8247.29307824962
47214,585.8484895066856,5-10cm,29.516818067130668,6867.570993066563
47214,585.8484895066856,5-10cm,29.78976942129709,6279.138914753399
47214,585.8484895066856,5-10cm,29.964244074076415,5870.52355445588
47607,547.3302894804979,5-10cm,0.21269585648068676,4.478596837211126
47607,547.3302894804979,5-10cm,0.7564845601855604,33.68402578557483
47607,547.3302894804979,5-10cm,0.995506412036441,55.16914669457731
47607,547.3302894804979,5-10cm,1.2083485300921732,79.28334741641908
47607,547.3302894804979,5-10cm,1.2580069097214275,85.39501915635537
47607,547.3302894804979,5-10cm,1.4165893634243143,106.02888916692005
47607,547.3302894804979,5-10cm,1.9256105671298724,192.97072647859468
47607,547.3302894804979,5-10cm,1.9944680787043438,207.9276700452774
47607,547.3302894804979,5-10cm,2.134409375000331,238.77975675408715
47607,547.3302894804979,5-10cm,2.206048391201982,254.8530630961169
47607,547.3302894804979,5-10cm,2.270674918981062,269.4256889098178
47607,547.3302894804979,5-10cm,2.343043124998609,287.2446453815148
47607,547.3302894804979,5-10cm,2.9210528356471546,463.10016052925045
47607,547.3302894804979,5-10cm,2.989658379629254,494.68977395550564
47607,547.3302894804979,5-10cm,3.126999953703748,559.3355745802702
47607,547.3302894804979,5-10cm,3.1952436342587074,593.9202044888482
47607,547.3302894804979,5-10cm,3.2644753356471106,632.9788949983741
47607,547.3302894804979,5-10cm,3.338778009257383,678.1351097770481
47607,547.3302894804979,5-10cm,3.5280895023130707,802.2423763901139
47607,547.3302894804979,5-10cm,4.193390925923984,1285.3264018593995
47607,547.3302894804979,5-10cm,4.265424155090694,1340.6716702276713
47607,547.3302894804979,5-10cm,4.334862662037765,1395.1930239012374
47607,547.3302894804979,5-10cm,4.671461759259303,1637.4813731443305
47607,547.3302894804979,5-10cm,5.1182292013891315,1899.517548605362
47607,547.3302894804979,5-10cm,5.187182499998146,1939.800585317312
47607,547.3302894804979,5-10cm,5.2574460763870565,1982.134868243773
47607,547.3302894804979,5-10cm,5.331000648146426,2028.0955147556333
47607,547.3302894804979,5-10cm,5.455564282406812,2102.8289701274207
47607,547.3302894804979,5-10cm,5.666609571758244,2239.129708346919
47607,547.3302894804979,5-10cm,5.905054687498896,2391.5641019128784
47607,547.3302894804979,5-10cm,5.974191712963361,2437.4068280073916
47607,547.3302894804979,5-10cm,6.115877337963493,2533.865272084005
47607,547.3302894804979,5-10cm,6.184148981480135,2581.1021644211455
47607,547.3302894804979,5-10cm,6.252568541665872,2629.929410790391
47607,547.3302894804979,5-10cm,6.9008571180563285,3108.013911025887
47607,547.3302894804979,5-10cm,7.163166956018519,3312.1802286517
47607,547.3302894804979,5-10cm,7.442038287037501,3529.452145832582
47607,547.3302894804979,5-10cm,7.511134641203616,3585.9854819460516
47607,547.3302894804979,5-10cm,7.580243460646382,3643.0061737052984
47607,547.3302894804979,5-10cm,7.657059999999625,3709.116271137321
47607,547.3302894804979,5-10cm,7.896445706017591,3905.285277632106
47607,547.3302894804979,5-10cm,8.174269120370349,4142.77394894925
47607,547.3302894804979,5-10cm,8.316611967591776,4269.979479594082
47607,547.3302894804979,5-10cm,8.892139780090915,4788.490348343637
47607,547.3302894804979,5-10cm,9.032360659721824,4917.841313708091
47607,547.3302894804979,5-10cm,9.102880891202776,4984.504678183014
47607,547.3302894804979,5-10cm,9.244019363425949,5120.2631371448715
47607,547.3302894804979,5-10cm,9.312372986111376,5185.487903376392
47607,547.3302894804979,5-10cm,9.818339826387387,5675.914116507294
47607,547.3302894804979,5-10cm,9.887816331016797,5745.042030521858
47607,547.3302894804979,5-10cm,10.027711157406921,5884.525267725164
47607,547.3302894804979,5-10cm,10.165293611111464,6022.624504944033
47607,547.3302894804979,5-10cm,10.238893020831876,6099.12187454968
47607,547.3302894804979,5-10cm,10.308115787036993,6169.340132574828
47607,547.3302894804979,5-10cm,10.883442314813534,6762.261537939372
47607,547.3302894804979,5-10cm,11.022985682871054,6908.719301802886
47607,547.3302894804979,5-10cm,11.161050196759128,7055.177227346183
47607,547.3302894804979,5-10cm,11.234291793979981,7134.472635486218
47607,547.3302894804979,5-10cm,11.303108391204367,7207.477632893999
47607,547.3302894804979,5-10cm,11.809615312500133,7745.4886583055695
47607,547.3302894804979,5-10cm,11.87888744212963,7820.237271621632
47607,547.3302894804979,5-10cm,12.020047256943805,7972.518011974457
47607,547.3302894804979,5-10cm,12.087704965276298,8045.237407432303
47607,547.3302894804979,5-10cm,12.229879988426411,8200.898577383465
47607,547.3302894804979,5-10cm,12.805354675926544,8821.37798811607
47607,547.3302894804979,5-10cm,13.01529238425747,9048.132729635614
47607,547.3302894804979,5-10cm,13.0680824884248,9104.663679851938
47607,547.3302894804979,5-10cm,13.152673946759768,9196.512288831333
47607,547.3302894804979,5-10cm,13.225535138889596,9275.514729206787
47607,547.3302894804979,5-10cm,13.801048773146338,9885.476753344903
47607,547.3302894804979,5-10cm,14.0633014351847,10161.605410357146
47607,547.3302894804979,5-10cm,14.557044155092703,10669.619691498558
47607,547.3302894804979,5-10cm,14.937108587962058,11046.156354440907
47607,547.3302894804979,5-10cm,15.00519689814636,11112.384666017268
47607,547.3302894804979,5-10cm,15.074239606482012,11179.347843299727
47607,547.3302894804979,5-10cm,15.148708923610824,11251.935172602132
47607,547.3302894804979,5-10cm,15.932520740741381,11970.06015051198
47607,547.3302894804979,5-10cm,16.000828946759857,12028.823835126334
47607,547.3302894804979,5-10cm,16.07020575231424,12088.025414025915
47607,547.3302894804979,5-10cm,16.21301070601852,12209.717671307337
47607,547.3302894804979,5-10cm,16.718569363424624,12605.895543959377
47607,547.3302894804979,5-10cm,16.786572002313203,12656.634745632558
47607,547.3302894804979,5-10cm,16.927834675924647,12757.875401500412
47607,547.3302894804979,5-10cm,16.996255416665917,12805.824527534578
47607,547.3302894804979,5-10cm,17.47613931713005,13123.709194063113
47607,547.3302894804979,5-10cm,17.714986655091245,13255.352131727073
47607,547.3302894804979,5-10cm,17.783729710647904,13292.027906882393
47607,547.3302894804979,5-10cm,17.923168599536574,13362.660166846952
47607,547.3302894804979,5-10cm,17.992070231481836,13396.460068248673
47607,547.3302894804979,5-10cm,18.062388356479783,13430.9876637528
47607,547.3302894804979,5-10cm,18.471368182869973,13609.240305653348
47607,547.3302894804979,5-10cm,18.71001370370388,13679.480420637567
47607,547.3302894804979,5-10cm,18.779126793982254,13698.874962033755
47607,547.3302894804979,5-10cm,19.70906408564636,13828.467844002016
47607,547.3302894804979,5-10cm,19.968179999998323,13817.720621288332
47607,547.3302894804979,5-10cm,21.700213402777358,13110.749731071479
47607,547.3302894804979,5-10cm,21.83735519675745,13008.843666168157
47607,547.3302894804979,5-10cm,21.90748501157319,12956.914687081351
47607,547.3302894804979,5-10cm,21.974644675925376,12901.947230788128
47607,547.3302894804979,5-10cm,22.83270708333287,12009.66384886729
47607,547.3302894804979,5-10cm,22.90277010416543,11929.401908481857
47607,547.3302894804979,5-10cm,23.380881099535358,11300.043629840222
47607,547.3302894804979,5-10cm,23.62235319444427,10908.618143492804
47607,547.3302894804979,5-10cm,23.827955925925462,10588.05755001067
47607,547.3302894804979,5-10cm,23.896673900462964,10478.136571209116
47607,547.3302894804979,5-10cm,24.6182220023153,9145.511579427453
47607,547.3302894804979,5-10cm,24.89256554397996,8599.790140786212
47607,547.3302894804979,5-10cm,24.962416620370416,8457.823510694538
47607,547.3302894804979,5-10cm,25.957444722221958,6157.652371078293
47607,547.3302894804979,5-10cm,26.816817627314617,3891.7624713938994
47607,547.3302894804979,5-10cm,26.88366343749894,3708.174602672237
47607,547.3302894804979,5-10cm,27.026988101849952,3316.0245239518495
47607,547.3302894804979,5-10cm,27.601697754628127,1638.7923346731718
47607,547.3302894804979,5-10cm,27.742053425924645,1238.1982418055625
47607,547.3302894804979,5-10cm,27.863494108796672,858.5863660417514
47607,547.3302894804979,5-10cm,28.021901840277845,412.04392257587364
47607,547.3302894804979,5-10cm,28.597403171297024,1357.4698275925728
47607,547.3302894804979,5-10cm,28.737506099536464,1771.9848449623441
47607,547.3302894804979,5-10cm,28.805800925926476,1977.6077943906753
47607,547.3302894804979,5-10cm,28.874892141203638,2185.7268144646323
47607,547.3302894804979,5-10cm,28.94873434027588,2412.4189620042985
47607,547.3302894804979,5-10cm,29.286044212963294,3447.1321714233236
47607,547.3302894804979,5-10cm,29.732830891203548,4788.561119008555
47607,547.3302894804979,5-10cm,29.801376689813203,4990.886451775076
47607,547.3302894804979,5-10cm,29.944055405090804,5416.624705807554
47716,446.9424034067418,5-10cm,0.2666242476856267,7.553503654994871
47716,446.9424034067418,5-10cm,0.9859304282400343,61.91416945710079
47716,446.9424034067418,5-10cm,1.7909054282418004,185.56119274134096
47716,446.9424034067418,5-10cm,1.9666625578701495,222.42114615518472
47716,446.9424034067418,5-10cm,2.032039907406326,236.638369240234
47716,446.9424034067418,5-10cm,2.5061928125001764,350.91989149953554
47716,446.9424034067418,5-10cm,2.948309189815212,478.34489729291033
47716,446.9424034067418,5-10cm,3.0110601851840815,497.53560018830433
47716,446.9424034067418,5-10cm,3.547101261574361,679.9526894774137
47716,446.9424034067418,5-10cm,3.9923694328715404,848.2873074060885
47716,446.9424034067418,5-10cm,4.5930729398158965,1106.5937985276662
47716,446.9424034067418,5-10cm,4.973290879629828,1285.3883857090168
47716,446.9424034067418,5-10cm,5.5125980555569685,1560.7337854112877
47716,446.9424034067418,5-10cm,6.013053217593718,1843.4484316210069
47716,446.9424034067418,5-10cm,6.280523564815521,2006.3498610711888
47716,446.9424034067418,5-10cm,6.618902407407209,2218.4317228526947
47716,446.9424034067418,5-10cm,6.993813414352911,2463.085169415397
47716,446.9424034067418,5-10cm,7.53353424768481,2841.6303339534566
47716,446.9424034067418,5-10cm,7.598266678240012,2889.500963613023
47716,446.9424034067418,5-10cm,7.859934444444047,3080.970558694882
47716,446.9424034067418,5-10cm,7.973447719908974,3166.1170011190475
47716,446.9424034067418,5-10cm,8.044989733795324,3223.498146278754
47716,446.9424034067418,5-10cm,8.515084328703859,3588.338755085656
47716,446.9424034067418,5-10cm,8.579338564814792,3641.5646795691187
47716,446.9424034067418,5-10cm,9.024270601852072,4010.880790038535
47716,446.9424034067418,5-10cm,9.287120798610978,4235.212539141459
47716,446.9424034067418,5-10cm,9.559058391203482,4468.553039965781
47716,446.9424034067418,5-10cm,10.266461342592482,5110.96329484439
47716,446.9424034067418,5-10cm,10.604591168982012,5421.674641333061
47716,446.9424034067418,5-10cm,11.05205518518609,5853.712798945066
47716,446.9424034067418,5-10cm,11.96635215277749,6753.568215641183
47716,446.9424034067418,5-10cm,12.505408414351168,7275.768749430301
47716,446.9424034067418,5-10cm,13.01013983796316,7812.6640631804285
47716,446.9424034067418,5-10cm,13.990653240741404,8818.24103000111
47716,446.9424034067418,5-10cm,14.795774386574825,9597.790149019016
47716,446.9424034067418,5-10cm,14.972321435185494,9809.15202185044
47716,446.9424034067418,5-10cm,15.036365636573345,9874.131432399432
47716,446.9424034067418,5-10cm,15.510910775462786,10308.467302533196
47716,446.9424034067418,5-10cm,16.01576759259182,10821.369038291914
47716,446.9424034067418,5-10cm,16.55078265046356,11287.933281700758
47716,446.9424034067418,5-10cm,16.616388368054672,11345.638916022615
47716,446.9424034067418,5-10cm,16.997181666667263,11694.554037514918
47716,446.9424034067418,5-10cm,17.536193888888317,12101.999234641002
47716,446.9424034067418,5-10cm,17.596379421295392,12155.731202006968
47716,446.9424034067418,5-10cm,17.97735862268618,12457.00634608461
47716,446.9424034067418,5-10cm,18.04248969907562,12503.222157950358
47716,446.9424034067418,5-10cm,18.294581608797113,12684.056571435673
47716,446.9424034067418,5-10cm,18.516272638889927,12791.140881996951
47716,446.9424034067418,5-10cm,19.016424293981657,13110.52175666731
47716,446.9424034067418,5-10cm,21.581059583334458,13646.174799522641
47716,446.9424034067418,5-10cm,22.02676324074191,13556.605633062678
47716,446.9424034067418,5-10cm,22.289274745371056,13468.393157319828
47716,446.9424034067418,5-10cm,22.560964733795437,13353.470575163275
47716,446.9424034067418,5-10cm,23.006697175924977,13109.559441383368
47716,446.9424034067418,5-10cm,23.54128391203781,12721.418838556196
47716,446.9424034067418,5-10cm,23.606199363425926,12666.4518021128
47716,446.9424034067418,5-10cm,23.987488425925925,12311.809150205545
47716,446.9424034067418,5-10cm,24.521541157406237,11724.26959108533
47716,446.9424034067418,5-10cm,24.586046539351894,11644.718060110028
47716,446.9424034067418,5-10cm,25.031505150463847,11053.882989300238
47716,446.9424034067418,5-10cm,26.010875104166292,9481.399037069119
47716,446.9424034067418,5-10cm,26.81621457176076,7921.842337692208
47716,446.9424034067418,5-10cm,26.990957858797024,7541.947232248143
47716,446.9424034067418,5-10cm,27.719564016204743,5881.442593110685
47716,446.9424034067418,5-10cm,27.78330960648203,5727.340067318052
47716,446.9424034067418,5-10cm,27.971569780091997,5267.370171205584
47716,446.9424034067418,5-10cm,28.036549212962942,5105.968356649182
47716,446.9424034067418,5-10cm,28.51061265046398,3912.100281559397
47716,446.9424034067418,5-10cm,28.832329976851188,3051.153386486641
47716,446.9424034067418,5-10cm,29.010746793981504,2558.388530668517
47716,446.9424034067418,5-10cm,29.27780394675831,1820.171651554696
47716,446.9424034067418,5-10cm,29.995671273147067,207.5105778560096
48603,546.6575375046264,5-10cm,0.0691356365741403,0.5826742691274025
48603,546.6575375046264,5-10cm,0.3370935763887785,10.110338583269566
48603,546.6575375046264,5-10cm,0.5752692824077827,22.817754923441647
48603,546.6575375046264,5-10cm,0.644582569444621,28.901331933724595
48603,546.6575375046264,5-10cm,0.7855570717597449,40.39259292918075
48603,546.6575375046264,5-10cm,0.8531816550923719,46.00147766894896
48603,546.6575375046264,5-10cm,0.9231919791659823,52.625012670050175
48603,546.6575375046264,5-10cm,0.9957084027788153,60.19076523825385
48603,546.6575375046264,5-10cm,1.5710343981479054,140.72697461741035
48603,546.6575375046264,5-10cm,1.6398395486120825,153.93354367817366
48603,546.6575375046264,5-10cm,1.8337070717607384,190.77738754172705
48603,546.6575375046264,5-10cm,1.9183576504637798,207.64177411622106
48603,546.6575375046264,5-10cm,1.9924436342605838,223.87149179948838
48603,546.6575375046264,5-10cm,2.566737708333466,365.43118197613825
48603,546.6575375046264,5-10cm,2.8442984027774245,443.62063649669295
48603,546.6575375046264,5-10cm,2.9868996296298724,487.44978765773953
48603,546.6575375046264,5-10cm,3.322601631946034,601.4215975524685
48603,546.6575375046264,5-10cm,3.5624295486123474,687.7290539370906
48603,546.6575375046264,5-10cm,3.7023214351854943,741.0991266515414
48603,546.6575375046264,5-10cm,3.772256759258884,767.5275956089913
48603,546.6575375046264,5-10cm,3.8400035532398356,794.4017730292862
48603,546.6575375046264,5-10cm,3.9826048032415136,854.0731394571914
48603,546.6575375046264,5-10cm,4.558119131944798,1114.3747994097848
48603,546.6575375046264,5-10cm,4.69816077546389,1182.1361811614242
48603,546.6575375046264,5-10cm,4.835583923610824,1249.998131990596
48603,546.6575375046264,5-10cm,4.9094606597224875,1288.9403289012346
48603,546.6575375046264,5-10cm,4.978407638889772,1325.7141548010266
48603,546.6575375046264,5-10cm,5.483850902777027,1611.576646384383
48603,546.6575375046264,5-10cm,5.553776354166093,1653.3824992151458
48603,546.6575375046264,5-10cm,5.694727199074847,1737.3000269532126
48603,546.6575375046264,5-10cm,5.762259826389728,1778.3013691426445
48603,546.6575375046264,5-10cm,5.904786932871297,1868.139531189697
48603,546.6575375046264,5-10cm,5.97393510416702,1912.2924679569753
48603,546.6575375046264,5-10cm,6.354915798612767,2158.722225380041
48603,546.6575375046264,5-10cm,6.629884247686024,2348.275931482432
48603,546.6575375046264,5-10cm,6.688797777778021,2388.521333978386
48603,546.6575375046264,5-10cm,6.757623437499558,2436.371623258728
48603,546.6575375046264,5-10cm,6.970310833332715,2590.545496026491
48603,546.6575375046264,5-10cm,7.475603912036728,2966.858342181266
48603,546.6575375046264,5-10cm,7.544815173612701,3020.335193528418
48603,546.6575375046264,5-10cm,7.685809687500199,3128.888049884971
48603,546.6575375046264,5-10cm,7.898344120369465,3299.56090151252
48603,546.6575375046264,5-10cm,8.232489942130115,3576.2528122973913
48603,546.6575375046264,5-10cm,8.471328275463096,3776.793635460235
48603,546.6575375046264,5-10cm,8.681674756945835,3957.6270245343417
48603,546.6575375046264,5-10cm,8.748767604165607,4016.16750537313
48603,546.6575375046264,5-10cm,8.891525034722354,4144.695054591284
48603,546.6575375046264,5-10cm,9.273113796297046,4490.302574078969
48603,546.6575375046264,5-10cm,9.467047118056152,4672.985850092065
48603,546.6575375046264,5-10cm,9.548038194444445,4749.88346409979
48603,546.6575375046264,5-10cm,9.677462743057145,4872.172570653115
48603,546.6575375046264,5-10cm,9.74458070601854,4936.669547041323
48603,546.6575375046264,5-10cm,9.887810277778794,5078.4141891991785
48603,546.6575375046264,5-10cm,10.462767442130932,5647.000530268369
48603,546.6575375046264,5-10cm,10.602978067130403,5788.240218019507
48603,546.6575375046264,5-10cm,10.673065104167218,5859.6643762784215
48603,546.6575375046264,5-10cm,10.883228506945349,6076.577010704265
48603,546.6575375046264,5-10cm,11.45888424768492,6674.73149344596
48603,546.6575375046264,5-10cm,11.80957847222134,7049.301428185162
48603,546.6575375046264,5-10cm,11.878687962964177,7123.103734894144
48603,546.6575375046264,5-10cm,12.38448899305529,7665.800756009446
48603,546.6575375046264,5-10cm,12.454068055555776,7741.528157312446
48603,546.6575375046264,5-10cm,12.80538211805677,8127.316153467137
48603,546.6575375046264,5-10cm,12.874111574074185,8202.278696803616
48603,546.6575375046264,5-10cm,13.141847395833445,8496.689949342594
48603,546.6575375046264,5-10cm,13.380204189814352,8754.43475717707
48603,546.6575375046264,5-10cm,13.449528611111973,8830.390766977513
48603,546.6575375046264,5-10cm,13.80051331018684,9215.018092494562
48603,546.6575375046264,5-10cm,14.375948067130865,9833.366123313544
48603,546.6575375046264,5-10cm,14.444800069445261,9907.122353190398
48603,546.6575375046264,5-10cm,14.638872604165917,10112.18886888818
48603,546.6575375046264,5-10cm,14.796160069444666,10277.270182704195
48603,546.6575375046264,5-10cm,15.371665081017547,10863.910694534983
48603,546.6575375046264,5-10cm,15.791844988426677,11278.004037033415
48603,546.6575375046264,5-10cm,16.127473506944046,11597.276173113412
48603,546.6575375046264,5-10cm,16.367402893520065,11814.42010763243
48603,546.6575375046264,5-10cm,16.577286701390037,11999.0069280021
48603,546.6575375046264,5-10cm,16.644908113427185,12057.131124997897
48603,546.6575375046264,5-10cm,16.78756563657412,12179.095560947118
48603,546.6575375046264,5-10cm,17.36307614583384,12634.25978057141
48603,546.6575375046264,5-10cm,17.503102476853464,12735.64304129504
48603,546.6575375046264,5-10cm,17.57143494213069,12783.914572123123
48603,546.6575375046264,5-10cm,17.714504837962213,12884.676574671841
48603,546.6575375046264,5-10cm,17.783285243055886,12931.837443495417
48603,546.6575375046264,5-10cm,18.358742164351323,13277.122603752956
48603,546.6575375046264,5-10cm,18.709753055555954,13455.221786038635
48603,546.6575375046264,5-10cm,18.7790339236127,13488.347312563968
48603,546.6575375046264,5-10cm,19.046730879630754,13599.527925647362
48603,546.6575375046264,5-10cm,19.28564201388922,13672.372734713494
48603,546.6575375046264,5-10cm,19.354335277778684,13692.278938680274
48603,546.6575375046264,5-10cm,19.614725659721426,13758.376565686482
48603,546.6575375046264,5-10cm,20.28054013888869,13829.679042563028
48603,546.6575375046264,5-10cm,21.03836491898254,13750.970566243894
48603,546.6575375046264,5-10cm,21.486117280092504,13582.262180481823
48603,546.6575375046264,5-10cm,21.538905972223038,13556.345614560678
48603,546.6575375046264,5-10cm,22.48204575231506,12964.351190222478
48603,546.6575375046264,5-10cm,22.54956548611047,12909.710145230012
48603,546.6575375046264,5-10cm,23.478524212964157,11939.547209793664
48603,546.6575375046264,5-10cm,23.545255520834967,11856.807293993905
48603,546.6575375046264,5-10cm,23.752592430556263,11595.074444792313
48603,546.6575375046264,5-10cm,24.47166614583245,10488.149305309584
48603,546.6575375046264,5-10cm,24.951876527777426,9649.041284960165
48603,546.6575375046264,5-10cm,25.519909120370393,8473.865591762848
48603,546.6575375046264,5-10cm,26.395860277778574,6487.806560336296
48603,546.6575375046264,5-10cm,26.46304961805542,6324.243321892612
48603,546.6575375046264,5-10cm,27.4586622222237,3704.5039963941413
48603,546.6575375046264,5-10cm,27.6024349305558,3310.128059371241
48603,546.6575375046264,5-10cm,28.176462013889793,1628.3813133838942
48603,546.6575375046264,5-10cm,28.38712149305476,1021.6948765523631
48603,546.6575375046264,5-10cm,28.454290289351786,822.5977757798346
48603,546.6575375046264,5-10cm,28.932521168981438,626.6488670191485
48603,546.6575375046264,5-10cm,29.171792754630246,1369.2605076279758
48603,546.6575375046264,5-10cm,29.321530787036927,1804.7940691408226
48603,546.6575375046264,5-10cm,29.43489267361109,2173.6689805314645
48603,546.6575375046264,5-10cm,29.592916018518586,2635.541101189997
48636,469.2702586167195,5-10cm,0.3200112384254182,9.657711103198002
48636,469.2702586167195,5-10cm,0.9867771874975275,60.53709128113367
48636,469.2702586167195,5-10cm,1.0507222800922615,67.94564760981663
48636,469.2702586167195,5-10cm,1.3150524305552245,102.07844304731064
48636,469.2702586167195,5-10cm,1.5272863541653863,133.79453325875863
48636,469.2702586167195,5-10cm,1.9712972222213392,217.14522510110285
48636,469.2702586167195,5-10cm,2.0347440046292764,230.65868114969177
48636,469.2702586167195,5-10cm,2.5717297569441575,360.19513232807344
48636,469.2702586167195,5-10cm,2.9561722337951264,468.5996402709207
48636,469.2702586167195,5-10cm,3.0201930092578686,487.92666863524346
48636,469.2702586167195,5-10cm,3.5568611921287245,665.0246649953416
48636,469.2702586167195,5-10cm,4.006365057870194,831.6665506412907
48636,469.2702586167195,5-10cm,4.549169652776586,1051.8360667438508
48636,469.2702586167195,5-10cm,4.607245057868185,1081.068773896841
48636,469.2702586167195,5-10cm,4.9840187152751065,1253.6947803830253
48636,469.2702586167195,5-10cm,5.056354618053193,1289.2999545300386
48636,469.2702586167195,5-10cm,5.527243715276321,1522.830602437621
48636,469.2702586167195,5-10cm,5.59289046296091,1558.2774857630532
48636,469.2702586167195,5-10cm,6.03940369212793,1806.205965631013
48636,469.2702586167195,5-10cm,6.303754953703395,1959.8215989836117
48636,469.2702586167195,5-10cm,6.576399687498256,2121.9707315725173
48636,469.2702586167195,5-10cm,6.64288547453505,2163.010988825406
48636,469.2702586167195,5-10cm,7.019540671295038,2407.3465949074457
48636,469.2702586167195,5-10cm,7.627797314814395,2816.8550852831136
48636,469.2702586167195,5-10cm,7.889416990738224,3002.8467545442677
48636,469.2702586167195,5-10cm,8.004440393516862,3093.616216275747
48636,469.2702586167195,5-10cm,8.546510636571933,3496.8272711948453
48636,469.2702586167195,5-10cm,8.994076701388867,3858.5850274864824
48636,469.2702586167195,5-10cm,9.060825775461616,3912.538528729266
48636,469.2702586167195,5-10cm,9.538493923611112,4295.480187799832
48636,469.2702586167195,5-10cm,9.595842824073301,4352.683656520966
48636,469.2702586167195,5-10cm,9.859310312497396,4577.323235227451
48636,469.2702586167195,5-10cm,9.979302384257316,4691.125624825011
48636,469.2702586167195,5-10cm,10.037993263886483,4746.03627008806
48636,469.2702586167195,5-10cm,10.308072951386372,4982.687930190918
48636,469.2702586167195,5-10cm,10.520990925925197,5160.884145026224
48636,469.2702586167195,5-10cm,10.580697256942038,5222.105009223098
48636,469.2702586167195,5-10cm,10.964064907406767,5584.596263075941
48636,469.2702586167195,5-10cm,11.02809423610844,5645.739666012532
48636,469.2702586167195,5-10cm,11.83759959490487,6397.6994484267525
48636,469.2702586167195,5-10cm,11.94938553240564,6526.26100091331
48636,469.2702586167195,5-10cm,12.013549513888579,6590.1486723970875
48636,469.2702586167195,5-10cm,12.33331175925831,6910.671021274202
48636,469.2702586167195,5-10cm,12.999482291666446,7567.083010479494
48636,469.2702586167195,5-10cm,13.86286671296038,8425.885639755837
48636,469.2702586167195,5-10cm,13.982697025462985,8559.750380142716
48636,469.2702586167195,5-10cm,14.048084513887211,8626.036877009426
48636,469.2702586167195,5-10cm,14.311743090276916,8890.008611885853
48636,469.2702586167195,5-10cm,14.524509421294486,9086.057501221218
48636,469.2702586167195,5-10cm,15.032776192128658,9610.1935024707
48636,469.2702586167195,5-10cm,15.840844085647,10376.397112680968
48636,469.2702586167195,5-10cm,15.952532754628747,10500.629929582821
48636,469.2702586167195,5-10cm,16.017122326388403,10562.975310942866
48636,469.2702586167195,5-10cm,16.555206423608794,11045.80616469253
48636,469.2702586167195,5-10cm,16.62018675925831,11105.324285187546
48636,469.2702586167195,5-10cm,16.996130208331678,11456.9677073534
48636,469.2702586167195,5-10cm,17.60332141203461,11943.5304783324
